CD_MUN,CD_UF,SIGLA_UF,NM_UF,NM_UF_NORM,NM_MUN,NM_MUN_NORM,REGIAO,lat,long
3123304,31,MG,Minas Gerais,MINAS GERAIS,Dores do Turvo,DORES DO TURVO,SUDESTE,-21.023912536333096,-43.16721630407445
3123403,31,MG,Minas Gerais,MINAS GERAIS,Doresópolis,DORESOPOLIS,SUDESTE,-20.291679094494665,-45.887050419756484
3123502,31,MG,Minas Gerais,MINAS GERAIS,Douradoquara,DOURADOQUARA,SUDESTE,-18.437367513662256,-47.60439264908736
3123528,31,MG,Minas Gerais,MINAS GERAIS,Durandé,DURANDE,SUDESTE,-20.147265641973846,-41.795431897788404
3123601,31,MG,Minas Gerais,MINAS GERAIS,Elói Mendes,ELOI MENDES,SUDESTE,-21.612366422454123,-45.597329795446356
3123700,31,MG,Minas Gerais,MINAS GERAIS,Engenheiro Caldas,ENGENHEIRO CALDAS,SUDESTE,-19.12801947447619,-42.019256138054736
3123809,31,MG,Minas Gerais,MINAS GERAIS,Engenheiro Navarro,ENGENHEIRO NAVARRO,SUDESTE,-17.296490815825724,-44.01403892031371
3123858,31,MG,Minas Gerais,MINAS GERAIS,Entre Folhas,ENTRE FOLHAS,SUDESTE,-19.65521241049672,-42.2416313508114
3123908,31,MG,Minas Gerais,MINAS GERAIS,Entre Rios de Minas,ENTRE RIOS DE MINAS,SUDESTE,-20.70515571878836,-44.09482344430911
3124005,31,MG,Minas Gerais,MINAS GERAIS,Ervália,ERVALIA,SUDESTE,-20.848973185712627,-42.60063822724974
3124104,31,MG,Minas Gerais,MINAS GERAIS,Esmeraldas,ESMERALDAS,SUDESTE,-19.732993983204572,-44.307518611942356
3124203,31,MG,Minas Gerais,MINAS GERAIS,Espera Feliz,ESPERA FELIZ,SUDESTE,-20.59728806958388,-41.92993747996455
3124302,31,MG,Minas Gerais,MINAS GERAIS,Espinosa,ESPINOSA,SUDESTE,-14.859024546503695,-42.96581100098792
3124401,31,MG,Minas Gerais,MINAS GERAIS,Espírito Santo do Dourado,ESPIRITO SANTO DO DOURADO,SUDESTE,-22.008972663121302,-45.98677399275237
3124500,31,MG,Minas Gerais,MINAS GERAIS,Estiva,ESTIVA,SUDESTE,-22.45827726292336,-46.01397647449018
3124609,31,MG,Minas Gerais,MINAS GERAIS,Estrela Dalva,ESTRELA DALVA,SUDESTE,-21.70650291988941,-42.46708541844182
3124708,31,MG,Minas Gerais,MINAS GERAIS,Estrela do Indaiá,ESTRELA DO INDAIA,SUDESTE,-19.59187829467593,-45.808317102372214
3124807,31,MG,Minas Gerais,MINAS GERAIS,Estrela do Sul,ESTRELA DO SUL,SUDESTE,-18.715129516064714,-47.72642265785856
3124906,31,MG,Minas Gerais,MINAS GERAIS,Eugenópolis,EUGENOPOLIS,SUDESTE,-21.014021586273817,-42.22327997015226
3125002,31,MG,Minas Gerais,MINAS GERAIS,Ewbank da Câmara,EWBANK DA CAMARA,SUDESTE,-21.57505028820668,-43.56054990182907
3125101,31,MG,Minas Gerais,MINAS GERAIS,Extrema,EXTREMA,SUDESTE,-22.825232463424587,-46.28965555558149
3125200,31,MG,Minas Gerais,MINAS GERAIS,Fama,FAMA,SUDESTE,-21.46526519938922,-45.81416878772544
3125309,31,MG,Minas Gerais,MINAS GERAIS,Faria Lemos,FARIA LEMOS,SUDESTE,-20.781174381139024,-42.03565525849994
3125408,31,MG,Minas Gerais,MINAS GERAIS,Felício dos Santos,FELICIO DOS SANTOS,SUDESTE,-18.133175401458153,-43.23891923844209
3125507,31,MG,Minas Gerais,MINAS GERAIS,São Gonçalo do Rio Preto,SAO GONCALO DO RIO PRETO,SUDESTE,-18.076344883810545,-43.358503258470854
3125606,31,MG,Minas Gerais,MINAS GERAIS,Felisburgo,FELISBURGO,SUDESTE,-16.636060847580083,-40.73312734698949
3125705,31,MG,Minas Gerais,MINAS GERAIS,Felixlândia,FELIXLANDIA,SUDESTE,-18.703088874124415,-44.95819233604037
3125804,31,MG,Minas Gerais,MINAS GERAIS,Fernandes Tourinho,FERNANDES TOURINHO,SUDESTE,-19.101902687719118,-42.09654813463543
3125903,31,MG,Minas Gerais,MINAS GERAIS,Ferros,FERROS,SUDESTE,-19.24552491604399,-42.940156924332406
3125952,31,MG,Minas Gerais,MINAS GERAIS,Fervedouro,FERVEDOURO,SUDESTE,-20.680719865177227,-42.34690420931787
3126000,31,MG,Minas Gerais,MINAS GERAIS,Florestal,FLORESTAL,SUDESTE,-19.868491953404995,-44.44211370170714
3126109,31,MG,Minas Gerais,MINAS GERAIS,Formiga,FORMIGA,SUDESTE,-20.553682186569915,-45.516428440669834
3126208,31,MG,Minas Gerais,MINAS GERAIS,Formoso,FORMOSO,SUDESTE,-15.129700352731101,-46.158481591705616
3126307,31,MG,Minas Gerais,MINAS GERAIS,Fortaleza de Minas,FORTALEZA DE MINAS,SUDESTE,-20.8878870751915,-46.771343173356634
3126406,31,MG,Minas Gerais,MINAS GERAIS,Fortuna de Minas,FORTUNA DE MINAS,SUDESTE,-19.55758007397251,-44.50424114330394
3126505,31,MG,Minas Gerais,MINAS GERAIS,Francisco Badaró,FRANCISCO BADARO,SUDESTE,-16.97763084303218,-42.30984725622776
3126604,31,MG,Minas Gerais,MINAS GERAIS,Francisco Dumont,FRANCISCO DUMONT,SUDESTE,-17.469808260716167,-44.269860073802704
3126703,31,MG,Minas Gerais,MINAS GERAIS,Francisco Sá,FRANCISCO SA,SUDESTE,-16.39370032337848,-43.47896155142807
3126752,31,MG,Minas Gerais,MINAS GERAIS,Franciscópolis,FRANCISCOPOLIS,SUDESTE,-17.993334865361152,-41.967934603518614
3126802,31,MG,Minas Gerais,MINAS GERAIS,Frei Gaspar,FREI GASPAR,SUDESTE,-18.139692065814383,-41.51067687432429
3126901,31,MG,Minas Gerais,MINAS GERAIS,Frei Inocêncio,FREI INOCENCIO,SUDESTE,-18.51972779527756,-41.87919047138693
3126950,31,MG,Minas Gerais,MINAS GERAIS,Frei Lagonegro,FREI LAGONEGRO,SUDESTE,-18.143403293008674,-42.755872530206005
3127008,31,MG,Minas Gerais,MINAS GERAIS,Fronteira,FRONTEIRA,SUDESTE,-20.228532202139636,-49.15886485263483
3127057,31,MG,Minas Gerais,MINAS GERAIS,Fronteira dos Vales,FRONTEIRA DOS VALES,SUDESTE,-16.893867233028146,-40.835409824250355
3127073,31,MG,Minas Gerais,MINAS GERAIS,Fruta de Leite,FRUTA DE LEITE,SUDESTE,-16.12559624919483,-42.5199453948095
3127107,31,MG,Minas Gerais,MINAS GERAIS,Frutal,FRUTAL,SUDESTE,-20.035721893712665,-49.00045960169181
3127206,31,MG,Minas Gerais,MINAS GERAIS,Funilândia,FUNILANDIA,SUDESTE,-19.361051306965308,-44.07410416324488
3127305,31,MG,Minas Gerais,MINAS GERAIS,Galiléia,GALILEIA,SUDESTE,-18.880238997319765,-41.54513887270926
3127339,31,MG,Minas Gerais,MINAS GERAIS,Gameleiras,GAMELEIRAS,SUDESTE,-14.971032784205503,-43.25968059584344
3127354,31,MG,Minas Gerais,MINAS GERAIS,Glaucilândia,GLAUCILANDIA,SUDESTE,-16.90386250383261,-43.63927490310093
3127370,31,MG,Minas Gerais,MINAS GERAIS,Goiabeira,GOIABEIRA,SUDESTE,-19.021937892154785,-41.236066384959564
3127388,31,MG,Minas Gerais,MINAS GERAIS,Goianá,GOIANA,SUDESTE,-21.555547496429423,-43.18927982879991
3127404,31,MG,Minas Gerais,MINAS GERAIS,Gonçalves,GONCALVES,SUDESTE,-22.673028257764983,-45.8249366641944
3127503,31,MG,Minas Gerais,MINAS GERAIS,Gonzaga,GONZAGA,SUDESTE,-18.87387061359319,-42.50509502095004
3127602,31,MG,Minas Gerais,MINAS GERAIS,Gouveia,GOUVEIA,SUDESTE,-18.523523254303566,-43.83349413167928
3127701,31,MG,Minas Gerais,MINAS GERAIS,Governador Valadares,GOVERNADOR VALADARES,SUDESTE,-18.783425759267896,-41.96355369328297
3127800,31,MG,Minas Gerais,MINAS GERAIS,Grão Mogol,GRAO MOGOL,SUDESTE,-16.463902510440672,-42.99400416957938
3127909,31,MG,Minas Gerais,MINAS GERAIS,Grupiara,GRUPIARA,SUDESTE,-18.488132377918596,-47.760399465507405
3128006,31,MG,Minas Gerais,MINAS GERAIS,Guanhães,GUANHAES,SUDESTE,-18.833671002262825,-42.85318248372881
3128105,31,MG,Minas Gerais,MINAS GERAIS,Guapé,GUAPE,SUDESTE,-20.76425905295223,-45.920981026647766
3128204,31,MG,Minas Gerais,MINAS GERAIS,Guaraciaba,GUARACIABA,SUDESTE,-20.555175185951136,-43.02070716933095
3128253,31,MG,Minas Gerais,MINAS GERAIS,Guaraciama,GUARACIAMA,SUDESTE,-17.078522229336873,-43.620614635606174
3128303,31,MG,Minas Gerais,MINAS GERAIS,Guaranésia,GUARANESIA,SUDESTE,-21.277446725857352,-46.807300993346566
3128402,31,MG,Minas Gerais,MINAS GERAIS,Guarani,GUARANI,SUDESTE,-21.356974557109908,-43.05766938958778
3128501,31,MG,Minas Gerais,MINAS GERAIS,Guarará,GUARARA,SUDESTE,-21.75471705591686,-43.02206402070806
3128600,31,MG,Minas Gerais,MINAS GERAIS,Guarda-Mor,GUARDA MOR,SUDESTE,-17.731830861724927,-47.12615251029762
3128709,31,MG,Minas Gerais,MINAS GERAIS,Guaxupé,GUAXUPE,SUDESTE,-21.290597290322264,-46.6829304286788
3128808,31,MG,Minas Gerais,MINAS GERAIS,Guidoval,GUIDOVAL,SUDESTE,-21.16680016446617,-42.78566929433585
3128907,31,MG,Minas Gerais,MINAS GERAIS,Guimarânia,GUIMARANIA,SUDESTE,-18.816044983837177,-46.75293646564829
3129004,31,MG,Minas Gerais,MINAS GERAIS,Guiricema,GUIRICEMA,SUDESTE,-21.014902925737964,-42.699681545133814
3129103,31,MG,Minas Gerais,MINAS GERAIS,Gurinhatã,GURINHATA,SUDESTE,-19.098364773590802,-49.87009123876454
3129202,31,MG,Minas Gerais,MINAS GERAIS,Heliodora,HELIODORA,SUDESTE,-22.049130546523028,-45.54064550774599
3129301,31,MG,Minas Gerais,MINAS GERAIS,Iapu,IAPU,SUDESTE,-19.34713903513157,-42.24276578856219
3129400,31,MG,Minas Gerais,MINAS GERAIS,Ibertioga,IBERTIOGA,SUDESTE,-21.449687962111458,-43.95901105894613
3129509,31,MG,Minas Gerais,MINAS GERAIS,Ibiá,IBIA,SUDESTE,-19.55786857069063,-46.59575667047332
3129608,31,MG,Minas Gerais,MINAS GERAIS,Ibiaí,IBIAI,SUDESTE,-16.8287800117888,-44.79024471131037
3129657,31,MG,Minas Gerais,MINAS GERAIS,Ibiracatu,IBIRACATU,SUDESTE,-15.696854078943405,-44.14493123774988
3129707,31,MG,Minas Gerais,MINAS GERAIS,Ibiraci,IBIRACI,SUDESTE,-20.393291588313033,-47.11162288140147
3129806,31,MG,Minas Gerais,MINAS GERAIS,Ibirité,IBIRITE,SUDESTE,-20.02358271646966,-44.06849852659515
3129905,31,MG,Minas Gerais,MINAS GERAIS,Ibitiúra de Minas,IBITIURA DE MINAS,SUDESTE,-22.067364823363718,-46.407656519225775
3130002,31,MG,Minas Gerais,MINAS GERAIS,Ibituruna,IBITURUNA,SUDESTE,-21.167141979606708,-44.782952689188974
3130051,31,MG,Minas Gerais,MINAS GERAIS,Icaraí de Minas,ICARAI DE MINAS,SUDESTE,-16.225126797196047,-44.91639305694314
3130101,31,MG,Minas Gerais,MINAS GERAIS,Igarapé,IGARAPE,SUDESTE,-20.05934855855915,-44.321967545919335
3130200,31,MG,Minas Gerais,MINAS GERAIS,Igaratinga,IGARATINGA,SUDESTE,-19.951053362599193,-44.71835816629749
3130309,31,MG,Minas Gerais,MINAS GERAIS,Iguatama,IGUATAMA,SUDESTE,-20.156187232366335,-45.75272629770233
3130408,31,MG,Minas Gerais,MINAS GERAIS,Ijaci,IJACI,SUDESTE,-21.178162690445866,-44.9338430650869
3130507,31,MG,Minas Gerais,MINAS GERAIS,Ilicínea,ILICINEA,SUDESTE,-20.93145674215993,-45.80164218572011
3130556,31,MG,Minas Gerais,MINAS GERAIS,Imbé de Minas,IMBE DE MINAS,SUDESTE,-19.618645282525193,-41.96770319276737
3130606,31,MG,Minas Gerais,MINAS GERAIS,Inconfidentes,INCONFIDENTES,SUDESTE,-22.336576241912564,-46.28169174196995
3130655,31,MG,Minas Gerais,MINAS GERAIS,Indaiabira,INDAIABIRA,SUDESTE,-15.562196298659655,-42.14295987605897
3130705,31,MG,Minas Gerais,MINAS GERAIS,Indianópolis,INDIANOPOLIS,SUDESTE,-18.952299313042403,-47.84964568779375
3130804,31,MG,Minas Gerais,MINAS GERAIS,Ingaí,INGAI,SUDESTE,-21.410590689546282,-44.92464531352122
3130903,31,MG,Minas Gerais,MINAS GERAIS,Inhapim,INHAPIM,SUDESTE,-19.498630653163872,-41.9669142561562
3131000,31,MG,Minas Gerais,MINAS GERAIS,Inhaúma,INHAUMA,SUDESTE,-19.497943921412503,-44.409128871862514
3131109,31,MG,Minas Gerais,MINAS GERAIS,Inimutaba,INIMUTABA,SUDESTE,-18.730258988760347,-44.29191753961651
3131158,31,MG,Minas Gerais,MINAS GERAIS,Ipaba,IPABA,SUDESTE,-19.408841388576736,-42.370797732431384
3131208,31,MG,Minas Gerais,MINAS GERAIS,Ipanema,IPANEMA,SUDESTE,-19.757799966183605,-41.74935519067454
3131307,31,MG,Minas Gerais,MINAS GERAIS,Ipatinga,IPATINGA,SUDESTE,-19.438972748295637,-42.60092198370866
3131406,31,MG,Minas Gerais,MINAS GERAIS,Ipiaçu,IPIACU,SUDESTE,-18.69822290544576,-49.932119165004785
3131505,31,MG,Minas Gerais,MINAS GERAIS,Ipuiúna,IPUIUNA,SUDESTE,-22.028001002673765,-46.13056724354002
3131604,31,MG,Minas Gerais,MINAS GERAIS,Iraí de Minas,IRAI DE MINAS,SUDESTE,-19.043932782922255,-47.4575093449172
3131703,31,MG,Minas Gerais,MINAS GERAIS,Itabira,ITABIRA,SUDESTE,-19.600608397563793,-43.29991272009207
3131802,31,MG,Minas Gerais,MINAS GERAIS,Itabirinha,ITABIRINHA,SUDESTE,-18.54919338686148,-41.244619048037634
3131901,31,MG,Minas Gerais,MINAS GERAIS,Itabirito,ITABIRITO,SUDESTE,-20.253153083617615,-43.80947452317505
3132008,31,MG,Minas Gerais,MINAS GERAIS,Itacambira,ITACAMBIRA,SUDESTE,-16.935005582312467,-43.32881741660707
3132107,31,MG,Minas Gerais,MINAS GERAIS,Itacarambi,ITACARAMBI,SUDESTE,-15.17726824487512,-44.125008133615914
3132206,31,MG,Minas Gerais,MINAS GERAIS,Itaguara,ITAGUARA,SUDESTE,-20.37192583673948,-44.53181457979045
3132305,31,MG,Minas Gerais,MINAS GERAIS,Itaipé,ITAIPE,SUDESTE,-17.40937298176948,-41.659367302209375
3132404,31,MG,Minas Gerais,MINAS GERAIS,Itajubá,ITAJUBA,SUDESTE,-22.421962525937023,-45.41440327507564
3132503,31,MG,Minas Gerais,MINAS GERAIS,Itamarandiba,ITAMARANDIBA,SUDESTE,-17.85646085072809,-42.877043169385345
3132602,31,MG,Minas Gerais,MINAS GERAIS,Itamarati de Minas,ITAMARATI DE MINAS,SUDESTE,-21.42404525375702,-42.84785514481159
3132701,31,MG,Minas Gerais,MINAS GERAIS,Itambacuri,ITAMBACURI,SUDESTE,-18.15912513418886,-41.84620685933618
3132800,31,MG,Minas Gerais,MINAS GERAIS,Itambé do Mato Dentro,ITAMBE DO MATO DENTRO,SUDESTE,-19.396352531580334,-43.35126565117415
3132909,31,MG,Minas Gerais,MINAS GERAIS,Itamogi,ITAMOGI,SUDESTE,-21.07423198207869,-47.050130593902566
3133006,31,MG,Minas Gerais,MINAS GERAIS,Itamonte,ITAMONTE,SUDESTE,-22.289271818818385,-44.757687435124886
3133105,31,MG,Minas Gerais,MINAS GERAIS,Itanhandu,ITANHANDU,SUDESTE,-22.320097696673947,-44.92104708786069
3133204,31,MG,Minas Gerais,MINAS GERAIS,Itanhomi,ITANHOMI,SUDESTE,-19.160956887214507,-41.820332304790455
3133303,31,MG,Minas Gerais,MINAS GERAIS,Itaobim,ITAOBIM,SUDESTE,-16.583042472082045,-41.53437342737763
3133402,31,MG,Minas Gerais,MINAS GERAIS,Itapagipe,ITAPAGIPE,SUDESTE,-19.79485304020558,-49.42345466084578
3133501,31,MG,Minas Gerais,MINAS GERAIS,Itapecerica,ITAPECERICA,SUDESTE,-20.45849050783702,-45.10791746390173
3133600,31,MG,Minas Gerais,MINAS GERAIS,Itapeva,ITAPEVA,SUDESTE,-22.699783282976075,-46.209786190928895
3133709,31,MG,Minas Gerais,MINAS GERAIS,Itatiaiuçu,ITATIAIUCU,SUDESTE,-20.209180222916288,-44.45288625818759
3133758,31,MG,Minas Gerais,MINAS GERAIS,Itaú de Minas,ITAU DE MINAS,SUDESTE,-20.736886208560247,-46.77162275218803
3133808,31,MG,Minas Gerais,MINAS GERAIS,Itaúna,ITAUNA,SUDESTE,-20.07809005884267,-44.58885130775262
3133907,31,MG,Minas Gerais,MINAS GERAIS,Itaverava,ITAVERAVA,SUDESTE,-20.685226840445846,-43.61289974745943
3134004,31,MG,Minas Gerais,MINAS GERAIS,Itinga,ITINGA,SUDESTE,-16.58658541796802,-41.83552810503881
3134103,31,MG,Minas Gerais,MINAS GERAIS,Itueta,ITUETA,SUDESTE,-19.37269607272404,-41.10385322666668
3134202,31,MG,Minas Gerais,MINAS GERAIS,Ituiutaba,ITUIUTABA,SUDESTE,-18.992643823549024,-49.54420845314518
3134301,31,MG,Minas Gerais,MINAS GERAIS,Itumirim,ITUMIRIM,SUDESTE,-21.289784278878738,-44.82407795057419
3134400,31,MG,Minas Gerais,MINAS GERAIS,Iturama,ITURAMA,SUDESTE,-19.71632950824331,-50.34499901436614
3134509,31,MG,Minas Gerais,MINAS GERAIS,Itutinga,ITUTINGA,SUDESTE,-21.351285275262644,-44.7102431040819
3134608,31,MG,Minas Gerais,MINAS GERAIS,Jaboticatubas,JABOTICATUBAS,SUDESTE,-19.440758133773308,-43.71816233934827
3134707,31,MG,Minas Gerais,MINAS GERAIS,Jacinto,JACINTO,SUDESTE,-16.182458951519315,-40.313728882064886
3134806,31,MG,Minas Gerais,MINAS GERAIS,Jacuí,JACUI,SUDESTE,-21.024432884475566,-46.73562412356496
3134905,31,MG,Minas Gerais,MINAS GERAIS,Jacutinga,JACUTINGA,SUDESTE,-22.28775494345388,-46.60098855120221
3135001,31,MG,Minas Gerais,MINAS GERAIS,Jaguaraçu,JAGUARACU,SUDESTE,-19.63758049663589,-42.71818829211852
3135050,31,MG,Minas Gerais,MINAS GERAIS,Jaíba,JAIBA,SUDESTE,-15.232649098300692,-43.67589443063736
3135076,31,MG,Minas Gerais,MINAS GERAIS,Jampruca,JAMPRUCA,SUDESTE,-18.464006011952875,-41.740318052093635
3135100,31,MG,Minas Gerais,MINAS GERAIS,Janaúba,JANAUBA,SUDESTE,-15.799019282248548,-43.3967132090191
3135209,31,MG,Minas Gerais,MINAS GERAIS,Januária,JANUARIA,SUDESTE,-15.319960615166618,-44.84947871693449
3135308,31,MG,Minas Gerais,MINAS GERAIS,Japaraíba,JAPARAIBA,SUDESTE,-20.132782438374512,-45.529125782518115
3135357,31,MG,Minas Gerais,MINAS GERAIS,Japonvar,JAPONVAR,SUDESTE,-15.944498186629593,-44.32925663634133
3135407,31,MG,Minas Gerais,MINAS GERAIS,Jeceaba,JECEABA,SUDESTE,-20.552429631479853,-44.0470838559847
3135456,31,MG,Minas Gerais,MINAS GERAIS,Jenipapo de Minas,JENIPAPO DE MINAS,SUDESTE,-17.168263112541165,-42.21529199550917
3135506,31,MG,Minas Gerais,MINAS GERAIS,Jequeri,JEQUERI,SUDESTE,-20.474166501296345,-42.61961532658483
3135605,31,MG,Minas Gerais,MINAS GERAIS,Jequitaí,JEQUITAI,SUDESTE,-17.209899681945952,-44.475838212593025
3135704,31,MG,Minas Gerais,MINAS GERAIS,Jequitibá,JEQUITIBA,SUDESTE,-19.2115797684379,-44.00119269633291
3135803,31,MG,Minas Gerais,MINAS GERAIS,Jequitinhonha,JEQUITINHONHA,SUDESTE,-16.388831026955238,-41.08297329275919
3135902,31,MG,Minas Gerais,MINAS GERAIS,Jesuânia,JESUANIA,SUDESTE,-22.009932617926502,-45.27537653541107
3136009,31,MG,Minas Gerais,MINAS GERAIS,Joaíma,JOAIMA,SUDESTE,-16.770726674366678,-41.01537946602036
3136108,31,MG,Minas Gerais,MINAS GERAIS,Joanésia,JOANESIA,SUDESTE,-19.209623644827797,-42.704367180398954
3136207,31,MG,Minas Gerais,MINAS GERAIS,João Monlevade,JOAO MONLEVADE,SUDESTE,-19.837941197732,-43.16148613279337
3136306,31,MG,Minas Gerais,MINAS GERAIS,João Pinheiro,JOAO PINHEIRO,SUDESTE,-17.60492986583557,-45.93427088052824
3136405,31,MG,Minas Gerais,MINAS GERAIS,Joaquim Felício,JOAQUIM FELICIO,SUDESTE,-17.676046362683103,-44.11158224437016
3136504,31,MG,Minas Gerais,MINAS GERAIS,Jordânia,JORDANIA,SUDESTE,-15.883302786275745,-40.313890397010695
3136520,31,MG,Minas Gerais,MINAS GERAIS,José Gonçalves de Minas,JOSE GONCALVES DE MINAS,SUDESTE,-16.90018741245843,-42.65613461426693
3136553,31,MG,Minas Gerais,MINAS GERAIS,José Raydan,JOSE RAYDAN,SUDESTE,-18.247173567328,-42.48014390449171
3136579,31,MG,Minas Gerais,MINAS GERAIS,Josenópolis,JOSENOPOLIS,SUDESTE,-16.541650972342328,-42.55069709734858
3136603,31,MG,Minas Gerais,MINAS GERAIS,Nova União,NOVA UNIAO,SUDESTE,-19.635338919897197,-43.572039776676775
3136652,31,MG,Minas Gerais,MINAS GERAIS,Juatuba,JUATUBA,SUDESTE,-19.956330595060372,-44.35431572353851
3136702,31,MG,Minas Gerais,MINAS GERAIS,Juiz de Fora,JUIZ DE FORA,SUDESTE,-21.745499467248855,-43.464732733469724
3136801,31,MG,Minas Gerais,MINAS GERAIS,Juramento,JURAMENTO,SUDESTE,-16.840116702668276,-43.56448907873261
3136900,31,MG,Minas Gerais,MINAS GERAIS,Juruaia,JURUAIA,SUDESTE,-21.220843310343778,-46.52651927711184
3136959,31,MG,Minas Gerais,MINAS GERAIS,Juvenília,JUVENILIA,SUDESTE,-14.385665470828831,-44.08413448733057
3137007,31,MG,Minas Gerais,MINAS GERAIS,Ladainha,LADAINHA,SUDESTE,-17.626402817430993,-41.82255323616727
3137106,31,MG,Minas Gerais,MINAS GERAIS,Lagamar,LAGAMAR,SUDESTE,-18.103542359790477,-46.734621866652425
3137205,31,MG,Minas Gerais,MINAS GERAIS,Lagoa da Prata,LAGOA DA PRATA,SUDESTE,-20.01101132835392,-45.493998893573924
3137304,31,MG,Minas Gerais,MINAS GERAIS,Lagoa dos Patos,LAGOA DOS PATOS,SUDESTE,-17.007814535331942,-44.646363168269076
3137403,31,MG,Minas Gerais,MINAS GERAIS,Lagoa Dourada,LAGOA DOURADA,SUDESTE,-20.89225372482655,-44.07468088311455
3137502,31,MG,Minas Gerais,MINAS GERAIS,Lagoa Formosa,LAGOA FORMOSA,SUDESTE,-18.769533851258153,-46.3367769198731
3137536,31,MG,Minas Gerais,MINAS GERAIS,Lagoa Grande,LAGOA GRANDE,SUDESTE,-17.766370240750717,-46.50160745693489
3137601,31,MG,Minas Gerais,MINAS GERAIS,Lagoa Santa,LAGOA SANTA,SUDESTE,-19.628407006864844,-43.88581180985231
3137700,31,MG,Minas Gerais,MINAS GERAIS,Lajinha,LAJINHA,SUDESTE,-20.143693582997315,-41.58790258608452
3137809,31,MG,Minas Gerais,MINAS GERAIS,Lambari,LAMBARI,SUDESTE,-22.00092626017967,-45.37769652647029
3137908,31,MG,Minas Gerais,MINAS GERAIS,Lamim,LAMIM,SUDESTE,-20.779724806042058,-43.474538873067374
3138005,31,MG,Minas Gerais,MINAS GERAIS,Laranjal,LARANJAL,SUDESTE,-21.356634939573173,-42.45076273774737
3138104,31,MG,Minas Gerais,MINAS GERAIS,Lassance,LASSANCE,SUDESTE,-17.880815384894067,-44.69555228714595
3138203,31,MG,Minas Gerais,MINAS GERAIS,Lavras,LAVRAS,SUDESTE,-21.2646758167167,-45.03848723798322
3138302,31,MG,Minas Gerais,MINAS GERAIS,Leandro Ferreira,LEANDRO FERREIRA,SUDESTE,-19.679512266065068,-45.0408245446627
3138351,31,MG,Minas Gerais,MINAS GERAIS,Leme do Prado,LEME DO PRADO,SUDESTE,-17.069809021779054,-42.7445489240167
3138401,31,MG,Minas Gerais,MINAS GERAIS,Leopoldina,LEOPOLDINA,SUDESTE,-21.548648432989687,-42.64409656023254
3138500,31,MG,Minas Gerais,MINAS GERAIS,Liberdade,LIBERDADE,SUDESTE,-22.015819635965094,-44.333067037091595
3138609,31,MG,Minas Gerais,MINAS GERAIS,Lima Duarte,LIMA DUARTE,SUDESTE,-21.799403400084817,-43.88691630308504
3138625,31,MG,Minas Gerais,MINAS GERAIS,Limeira do Oeste,LIMEIRA DO OESTE,SUDESTE,-19.407378387457705,-50.647642779755756
3138658,31,MG,Minas Gerais,MINAS GERAIS,Lontra,LONTRA,SUDESTE,-15.856349192799453,-44.26961992969958
3138674,31,MG,Minas Gerais,MINAS GERAIS,Luisburgo,LUISBURGO,SUDESTE,-20.436289517662292,-42.07445984823471
3138682,31,MG,Minas Gerais,MINAS GERAIS,Luislândia,LUISLANDIA,SUDESTE,-16.196269538675022,-44.59648667179127
3138708,31,MG,Minas Gerais,MINAS GERAIS,Luminárias,LUMINARIAS,SUDESTE,-21.53797787532252,-44.92314486308756
3138807,31,MG,Minas Gerais,MINAS GERAIS,Luz,LUZ,SUDESTE,-19.827340720201864,-45.67881942249611
3138906,31,MG,Minas Gerais,MINAS GERAIS,Machacalis,MACHACALIS,SUDESTE,-17.08385675399872,-40.7197256673105
3139003,31,MG,Minas Gerais,MINAS GERAIS,Machado,MACHADO,SUDESTE,-21.665935074922608,-45.920120899970435
3139102,31,MG,Minas Gerais,MINAS GERAIS,Madre de Deus de Minas,MADRE DE DEUS DE MINAS,SUDESTE,-21.484976513878518,-44.33214688709287
3139201,31,MG,Minas Gerais,MINAS GERAIS,Malacacheta,MALACACHETA,SUDESTE,-17.843360066833334,-42.11022667502841
3139250,31,MG,Minas Gerais,MINAS GERAIS,Mamonas,MAMONAS,SUDESTE,-15.012832831223609,-42.953913303355755
3139300,31,MG,Minas Gerais,MINAS GERAIS,Manga,MANGA,SUDESTE,-14.648100224810872,-44.0925459266773
3139409,31,MG,Minas Gerais,MINAS GERAIS,Manhuaçu,MANHUACU,SUDESTE,-20.195325031147377,-42.10683462744651
3139508,31,MG,Minas Gerais,MINAS GERAIS,Manhumirim,MANHUMIRIM,SUDESTE,-20.347320793048603,-41.93940220370605
3139607,31,MG,Minas Gerais,MINAS GERAIS,Mantena,MANTENA,SUDESTE,-18.684918735247223,-41.080869409900714
3139706,31,MG,Minas Gerais,MINAS GERAIS,Maravilhas,MARAVILHAS,SUDESTE,-19.501192101779374,-44.67125183005415
3139805,31,MG,Minas Gerais,MINAS GERAIS,Mar de Espanha,MAR DE ESPANHA,SUDESTE,-21.87768051169189,-43.01857333623625
3139904,31,MG,Minas Gerais,MINAS GERAIS,Maria da Fé,MARIA DA FE,SUDESTE,-22.322470448636203,-45.31353948700338
3140001,31,MG,Minas Gerais,MINAS GERAIS,Mariana,MARIANA,SUDESTE,-20.32910250326981,-43.33133404188113
3140100,31,MG,Minas Gerais,MINAS GERAIS,Marilac,MARILAC,SUDESTE,-18.493978921378854,-42.074048060296576
3140159,31,MG,Minas Gerais,MINAS GERAIS,Mário Campos,MARIO CAMPOS,SUDESTE,-20.076674920035142,-44.17607312037658
