name	pathogen	test_result	epiweek	0-4	19-29	29-39	39-49	4-9	49-59	59-69	69-79	80+	9-19
Brasil	COVS	Neg	2023-05-13	35	7	6	5	13	7	8	6	3	10
Brasil	VSR	Neg	2023-05-13	526	85	205	199	240	109	125	116	99	202
Brasil	ADENO	Pos	2023-05-13	0	0	0	0	2	0	0	0	0	1
Brasil	ADENO	Neg	2023-05-13	39	7	6	5	12	7	8	6	3	11
Brasil	PARA	Neg	2023-05-13	35	5	5	5	14	7	7	6	3	12
Brasil	BOCA	Pos	2023-05-13	1	1	0	0	0	0	0	0	0	0
Brasil	META	Neg	2023-05-13	34	6	6	5	14	7	7	5	3	12
Brasil	META	Pos	2023-05-13	5	1	0	0	0	0	1	1	0	0
Brasil	RINO	Neg	2023-05-13	28	2	4	4	11	7	8	6	3	7
Brasil	SC2	Neg	2023-05-13	644	78	202	187	247	107	112	111	106	200
Brasil	BOCA	Neg	2023-05-13	13	5	4	5	5	5	5	4	3	6
Brasil	BAC	Pos	2023-05-13	5	4	0	0	1	0	0	0	0	1
Brasil	BAC	Neg	2023-05-13	34	3	6	5	13	7	8	6	3	11
Brasil	ENTERO	Pos	2023-05-13	0	1	0	0	1	0	0	0	0	0
Brasil	COVS	Pos	2023-05-13	4	0	0	0	1	0	0	0	0	2
Brasil	VSR	Pos	2023-05-13	136	4	6	1	11	3	4	5	12	5
Brasil	FLUA	Neg	2023-05-13	619	82	180	159	196	88	111	99	102	143
Brasil	ENTERO	Neg	2023-05-20	7	1	8	4	4	3	4	4	6	1
Brasil	COVS	Pos	2023-05-20	2	0	1	0	2	0	0	0	0	2
Brasil	ADENO	Pos	2023-05-20	3	0	0	0	2	0	0	0	0	0
Brasil	COVS	Neg	2023-05-20	23	2	8	5	18	5	5	4	6	13
Brasil	BAC	Neg	2023-05-20	25	2	8	5	18	5	5	4	5	15
Brasil	RINO	Neg	2023-05-20	16	1	6	4	13	4	4	4	6	13
Brasil	ADENO	Neg	2023-05-20	22	2	9	5	18	5	5	4	6	15
Brasil	ENTERO	Pos	2023-05-20	0	0	0	0	1	0	0	0	0	0
Brasil	BAC	Pos	2023-05-20	0	0	1	0	2	0	0	0	1	0
Brasil	BOCA	Pos	2023-05-20	1	0	1	0	0	0	0	0	0	0
Brasil	FLUB	Neg	2023-05-20	279	62	107	118	148	61	74	57	63	118
Brasil	VSR	Neg	2023-05-20	399	85	157	175	270	97	103	78	114	214
Brasil	SC2	Pos	2023-05-20	5	6	10	16	2	10	10	6	14	4
Brasil	PARA	Neg	2023-05-20	18	2	8	5	19	5	5	4	6	14
Brasil	BOCA	Neg	2023-05-20	6	1	7	4	5	3	4	4	6	1
Brasil	META	Neg	2023-05-20	23	2	9	5	19	5	5	4	6	14
Brasil	SC2	Neg	2023-05-20	486	82	152	162	279	91	97	74	100	218
Brasil	PARA	Pos	2023-05-20	7	0	1	0	1	0	0	0	0	1
Brasil	FLUA	Pos	2023-05-20	22	15	26	42	60	18	19	12	7	60
Brasil	VSR	Pos	2023-05-20	94	3	6	5	14	4	5	2	1	9
Brasil	META	Pos	2023-05-20	2	0	0	0	1	0	0	0	0	1
Brasil	FLUA	Neg	2023-05-20	471	73	137	138	224	83	89	68	108	163
Brasil	FLUB	Pos	2023-05-20	3	10	12	3	11	3	0	1	0	17
Brasil	RINO	Pos	2023-05-20	9	1	3	1	7	1	1	0	0	2
Brasil	COVS	Neg	2023-05-27	27	1	2	2	13	2	10	5	11	16
Brasil	FLUB	Neg	2023-05-27	310	67	121	122	141	91	82	78	78	102
Brasil	PARA	Pos	2023-05-27	7	0	0	0	0	0	0	0	1	0
Brasil	VSR	Neg	2023-05-27	473	84	198	234	279	168	145	123	126	217
Brasil	RINO	Neg	2023-05-27	14	0	0	1	8	2	7	6	11	12
Brasil	META	Neg	2023-05-27	34	1	2	2	14	2	10	6	11	16
Brasil	VSR	Pos	2023-05-27	79	2	1	6	6	3	6	3	3	5
Brasil	PARA	Neg	2023-05-27	27	1	2	2	14	2	10	6	10	17
Brasil	ADENO	Pos	2023-05-27	4	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Pos	2023-05-27	0	0	0	0	1	0	0	0	0	0
Brasil	META	Pos	2023-05-27	0	0	0	0	0	0	0	0	0	1
Brasil	SC2	Neg	2023-05-27	541	81	184	225	282	158	135	116	117	219
Brasil	ADENO	Neg	2023-05-27	30	1	2	2	14	2	10	6	11	17
Brasil	ENTERO	Neg	2023-05-27	4	1	1	2	3	2	6	6	11	4
Brasil	BAC	Pos	2023-05-27	2	0	0	0	2	0	0	0	0	1
Brasil	FLUA	Pos	2023-05-27	47	8	37	54	60	36	19	9	18	54
Brasil	BOCA	Neg	2023-05-27	4	1	1	2	4	2	6	6	11	4
Brasil	RINO	Pos	2023-05-27	20	1	2	1	6	0	3	0	0	5
Brasil	FLUB	Pos	2023-05-27	6	3	8	1	14	1	3	0	2	17
Brasil	FLUA	Neg	2023-05-27	505	78	162	186	225	135	132	117	111	168
Brasil	SC2	Pos	2023-05-27	6	5	13	14	1	13	15	11	9	0
Brasil	BAC	Neg	2023-05-27	32	1	2	2	12	2	10	6	11	16
Brasil	BOCA	Pos	2023-05-27	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2023-05-27	7	0	0	0	1	0	0	1	0	1
Brasil	PARA	Neg	2023-06-03	19	4	8	3	13	2	8	4	4	15
Brasil	ENTERO	Pos	2023-06-03	2	0	0	0	0	0	0	0	0	1
Brasil	BOCA	Neg	2023-06-03	6	3	7	3	4	1	7	3	4	3
Brasil	VSR	Pos	2023-06-03	64	2	3	2	3	4	4	6	4	2
Brasil	SC2	Pos	2023-06-03	10	1	9	7	0	11	11	8	18	4
Brasil	BOCA	Pos	2023-06-03	0	0	0	0	0	0	0	0	0	1
Brasil	VSR	Neg	2023-06-03	464	71	173	193	231	129	115	95	124	180
Brasil	COVS	Neg	2023-06-03	18	4	8	3	14	2	6	4	4	15
Brasil	ADENO	Pos	2023-06-03	2	0	0	0	1	0	1	0	0	1
Brasil	ADENO	Neg	2023-06-03	19	4	8	3	15	2	7	4	4	14
Brasil	SC2	Neg	2023-06-03	516	72	163	187	234	122	108	93	110	176
Brasil	RINO	Pos	2023-06-03	10	2	2	1	6	0	0	0	0	9
Brasil	PARA	Pos	2023-06-03	2	0	0	0	3	0	0	0	0	0
Brasil	BAC	Neg	2023-06-03	19	4	6	3	15	2	8	4	4	15
Brasil	COVS	Pos	2023-06-03	3	0	0	0	2	0	2	0	0	0
Brasil	FLUA	Neg	2023-06-03	498	64	157	157	195	107	101	84	119	138
Brasil	FLUB	Neg	2023-06-03	296	53	102	103	117	72	67	64	80	79
Brasil	RINO	Neg	2023-06-03	11	2	6	2	10	2	8	4	4	6
Brasil	META	Neg	2023-06-03	17	4	8	3	15	2	8	4	4	15
Brasil	FLUA	Pos	2023-06-03	31	9	19	39	42	26	20	17	9	44
Brasil	FLUB	Pos	2023-06-03	2	5	7	7	12	1	1	2	1	11
Brasil	ENTERO	Neg	2023-06-03	4	3	7	3	4	1	7	3	4	3
Brasil	BAC	Pos	2023-06-03	2	0	2	0	1	0	0	0	0	0
Brasil	META	Pos	2023-06-03	4	0	0	0	1	0	0	0	0	0
Brasil	BAC	Pos	2023-06-10	1	0	0	0	2	0	0	0	0	0
Brasil	FLUB	Pos	2023-06-10	5	3	3	1	8	2	1	0	0	6
Brasil	META	Pos	2023-06-10	4	0	0	0	2	0	1	0	0	1
Brasil	ADENO	Neg	2023-06-10	23	2	2	4	15	3	5	5	15	14
Brasil	BOCA	Pos	2023-06-10	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2023-06-10	0	0	0	0	0	0	0	0	1	1
Brasil	BAC	Neg	2023-06-10	24	2	2	4	13	4	5	5	15	15
Brasil	FLUA	Pos	2023-06-10	39	5	17	26	47	18	8	5	9	30
Brasil	ADENO	Pos	2023-06-10	2	0	0	0	0	1	0	0	0	1
Brasil	ENTERO	Pos	2023-06-10	1	0	0	1	0	0	0	0	0	0
Brasil	FLUB	Neg	2023-06-10	197	37	55	51	67	55	44	48	72	59
Brasil	VSR	Pos	2023-06-10	44	2	1	7	6	2	1	3	6	8
Brasil	VSR	Neg	2023-06-10	375	50	106	132	166	97	83	83	108	119
Brasil	BOCA	Neg	2023-06-10	7	1	2	4	1	4	3	5	13	2
Brasil	ENTERO	Neg	2023-06-10	6	1	2	3	1	4	3	5	13	2
Brasil	FLUA	Neg	2023-06-10	380	47	90	113	125	81	76	81	105	97
Brasil	COVS	Neg	2023-06-10	25	2	2	4	15	4	5	5	14	14
Brasil	PARA	Pos	2023-06-10	1	0	0	0	1	0	0	0	1	1
Brasil	PARA	Neg	2023-06-10	24	2	2	4	14	4	5	5	14	14
Brasil	SC2	Pos	2023-06-10	2	2	5	12	2	11	3	7	6	1
Brasil	RINO	Pos	2023-06-10	10	1	0	1	4	0	0	1	4	3
Brasil	META	Neg	2023-06-10	21	2	2	4	13	4	4	5	15	14
Brasil	RINO	Neg	2023-06-10	15	1	2	3	11	4	5	4	11	12
Brasil	SC2	Neg	2023-06-10	415	50	101	126	169	88	82	78	106	125
Brasil	VSR	Neg	2023-06-17	350	67	126	140	157	83	97	104	123	117
Brasil	ADENO	Neg	2023-06-17	20	1	1	0	7	2	5	6	11	12
Brasil	BOCA	Pos	2023-06-17	0	0	0	0	0	0	1	0	0	0
Brasil	ENTERO	Pos	2023-06-17	0	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Pos	2023-06-17	27	12	12	19	36	10	8	9	12	21
Brasil	PARA	Neg	2023-06-17	18	1	1	0	6	2	5	6	11	12
Brasil	FLUB	Neg	2023-06-17	224	36	60	65	59	54	59	62	66	47
Brasil	ADENO	Pos	2023-06-17	2	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Neg	2023-06-17	379	57	116	125	131	74	94	97	117	98
Brasil	META	Pos	2023-06-17	1	0	0	0	0	0	1	0	0	0
Brasil	RINO	Neg	2023-06-17	13	1	1	0	4	2	4	6	9	7
Brasil	BOCA	Neg	2023-06-17	5	1	0	0	0	1	3	5	10	1
Brasil	COVS	Neg	2023-06-17	20	1	1	0	7	2	4	5	11	10
Brasil	PARA	Pos	2023-06-17	4	0	0	0	1	0	0	0	0	0
Brasil	BAC	Pos	2023-06-17	2	0	0	0	0	0	1	0	1	0
Brasil	ENTERO	Neg	2023-06-17	5	1	0	0	0	1	4	5	10	1
Brasil	RINO	Pos	2023-06-17	9	0	0	0	3	0	1	0	2	5
Brasil	BAC	Neg	2023-06-17	20	1	1	0	7	2	4	6	10	12
Brasil	FLUB	Pos	2023-06-17	2	2	5	2	3	0	0	1	1	5
Brasil	SC2	Neg	2023-06-17	401	68	121	134	167	78	93	98	121	116
Brasil	COVS	Pos	2023-06-17	2	0	0	0	0	0	1	1	0	2
Brasil	META	Neg	2023-06-17	21	1	1	0	7	2	4	6	11	12
Brasil	VSR	Pos	2023-06-17	56	2	2	4	10	1	5	2	6	2
Brasil	SC2	Pos	2023-06-17	4	1	6	10	0	6	7	6	7	1
Brasil	COVS	Pos	2023-06-24	1	1	0	0	0	0	0	0	0	0
Brasil	RINO	Pos	2023-06-24	11	0	1	1	2	2	3	2	2	2
Brasil	FLUB	Pos	2023-06-24	1	2	2	2	1	0	1	0	1	5
Brasil	RINO	Neg	2023-06-24	9	3	2	0	8	3	3	5	5	8
Brasil	PARA	Neg	2023-06-24	19	3	3	1	10	5	6	6	7	9
Brasil	META	Neg	2023-06-24	19	3	3	1	9	5	6	7	7	10
Brasil	FLUB	Neg	2023-06-24	175	46	50	59	70	41	37	45	46	29
Brasil	ADENO	Pos	2023-06-24	6	0	0	0	0	0	0	0	0	0
Brasil	PARA	Pos	2023-06-24	1	0	0	0	0	0	0	1	0	1
Brasil	BAC	Pos	2023-06-24	1	0	0	0	0	0	0	0	0	0
Brasil	VSR	Neg	2023-06-24	335	65	106	138	172	72	71	87	100	90
Brasil	FLUA	Pos	2023-06-24	24	4	15	22	32	13	5	12	4	25
Brasil	FLUA	Neg	2023-06-24	358	61	94	117	143	61	68	77	98	67
Brasil	BAC	Neg	2023-06-24	19	3	3	1	10	5	6	7	7	10
Brasil	BOCA	Pos	2023-06-24	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Neg	2023-06-24	19	2	3	1	10	5	6	7	7	10
Brasil	ENTERO	Neg	2023-06-24	4	2	1	1	0	3	5	7	7	2
Brasil	ADENO	Neg	2023-06-24	14	3	3	1	10	5	6	7	7	10
Brasil	ENTERO	Pos	2023-06-24	0	0	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2023-06-24	47	0	3	1	3	2	2	2	2	2
Brasil	SC2	Neg	2023-06-24	377	63	106	137	177	71	64	86	99	92
Brasil	BOCA	Neg	2023-06-24	4	2	1	1	0	3	5	7	7	2
Brasil	SC2	Pos	2023-06-24	5	1	3	2	0	3	8	3	3	0
Brasil	META	Pos	2023-06-24	1	0	0	0	1	0	0	0	0	0
Brasil	ADENO	Neg	2023-07-01	30	0	2	0	8	1	6	5	5	7
Brasil	COVS	Pos	2023-07-01	5	0	0	0	1	0	0	1	0	1
Brasil	ENTERO	Neg	2023-07-01	5	0	2	0	1	0	5	5	2	1
Brasil	FLUA	Pos	2023-07-01	22	0	16	11	23	5	11	10	2	29
Brasil	FLUB	Pos	2023-07-01	2	3	4	2	2	2	0	0	1	1
Brasil	ADENO	Pos	2023-07-01	5	1	0	0	1	0	0	0	0	0
Brasil	RINO	Pos	2023-07-01	15	1	0	0	3	0	1	1	1	2
Brasil	PARA	Pos	2023-07-01	4	1	0	0	1	0	0	0	1	2
Brasil	FLUA	Neg	2023-07-01	418	36	102	127	174	80	92	91	110	77
Brasil	PARA	Neg	2023-07-01	31	0	2	0	8	1	6	5	4	5
Brasil	SC2	Pos	2023-07-01	3	3	4	11	0	4	3	2	7	0
Brasil	BOCA	Neg	2023-07-01	6	0	2	0	1	0	4	5	2	1
Brasil	FLUB	Neg	2023-07-01	203	26	47	56	88	48	55	57	54	57
Brasil	VSR	Neg	2023-07-01	395	35	117	138	190	84	101	100	108	104
Brasil	RINO	Neg	2023-07-01	20	0	2	0	6	1	5	4	4	5
Brasil	SC2	Neg	2023-07-01	436	32	109	127	196	81	99	98	104	106
Brasil	BAC	Neg	2023-07-01	35	0	2	0	9	1	6	5	5	6
Brasil	BOCA	Pos	2023-07-01	0	1	0	0	0	0	1	0	0	0
Brasil	VSR	Pos	2023-07-01	45	1	1	0	7	1	2	1	4	2
Brasil	BAC	Pos	2023-07-01	0	1	0	0	0	0	0	0	0	1
Brasil	META	Neg	2023-07-01	29	0	1	0	9	1	6	5	5	7
Brasil	COVS	Neg	2023-07-01	30	1	2	0	8	1	6	4	5	6
Brasil	META	Pos	2023-07-01	6	1	1	0	0	0	0	0	0	0
Brasil	ENTERO	Pos	2023-07-01	1	1	0	0	0	0	0	0	0	0
Brasil	FLUB	Neg	2023-07-08	181	24	58	41	63	40	57	52	55	26
Brasil	FLUA	Pos	2023-07-08	11	4	9	9	14	6	11	5	1	6
Brasil	COVS	Neg	2023-07-08	11	0	4	0	11	3	4	3	8	4
Brasil	RINO	Neg	2023-07-08	7	0	3	1	5	3	6	1	6	1
Brasil	PARA	Neg	2023-07-08	13	0	5	1	11	3	6	3	7	4
Brasil	SC2	Neg	2023-07-08	338	35	101	91	133	69	103	85	104	65
Brasil	META	Neg	2023-07-08	13	0	5	1	11	3	6	3	8	4
Brasil	BAC	Pos	2023-07-08	0	0	0	0	0	0	0	0	0	0
Brasil	META	Pos	2023-07-08	1	0	0	0	0	0	0	0	0	0
Brasil	VSR	Neg	2023-07-08	306	35	106	95	128	73	105	87	104	61
Brasil	ADENO	Pos	2023-07-08	1	0	0	0	2	0	0	1	0	0
Brasil	RINO	Pos	2023-07-08	7	0	2	0	6	0	0	2	2	3
Brasil	PARA	Pos	2023-07-08	1	0	0	0	0	0	0	0	1	0
Brasil	BOCA	Neg	2023-07-08	0	0	4	1	2	3	4	2	7	1
Brasil	ENTERO	Neg	2023-07-08	0	0	5	1	2	3	4	2	7	1
Brasil	VSR	Pos	2023-07-08	39	0	5	0	6	3	2	1	3	5
Brasil	SC2	Pos	2023-07-08	4	0	7	4	0	7	4	3	2	1
Brasil	FLUB	Pos	2023-07-08	1	1	2	1	0	0	0	0	0	1
Brasil	BOCA	Pos	2023-07-08	0	0	1	0	0	0	0	0	0	0
Brasil	FLUA	Neg	2023-07-08	334	31	102	86	120	70	96	83	106	60
Brasil	BAC	Neg	2023-07-08	14	0	5	1	11	3	6	3	8	4
Brasil	ADENO	Neg	2023-07-08	13	0	5	1	9	3	6	2	8	4
Brasil	ENTERO	Pos	2023-07-08	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2023-07-08	3	0	1	1	0	0	2	0	0	0
Brasil	COVS	Pos	2023-07-15	3	1	4	0	1	0	0	0	0	0
Brasil	VSR	Neg	2023-07-15	264	47	86	90	88	64	91	80	104	52
Brasil	META	Neg	2023-07-15	10	2	7	2	7	2	4	5	7	7
Brasil	COVS	Neg	2023-07-15	8	1	3	2	6	2	4	5	7	7
Brasil	FLUA	Neg	2023-07-15	300	48	84	89	83	62	85	76	103	49
Brasil	FLUB	Pos	2023-07-15	1	1	0	1	3	0	0	1	0	2
Brasil	ADENO	Neg	2023-07-15	9	2	6	2	7	2	4	5	7	7
Brasil	ENTERO	Neg	2023-07-15	6	2	7	1	0	1	4	4	6	1
Brasil	RINO	Pos	2023-07-15	3	0	1	2	2	0	2	0	0	2
Brasil	SC2	Pos	2023-07-15	2	4	4	5	0	3	7	4	4	0
Brasil	BOCA	Pos	2023-07-15	4	0	1	0	0	0	0	0	0	0
Brasil	RINO	Neg	2023-07-15	8	2	6	0	5	2	2	5	7	5
Brasil	ENTERO	Pos	2023-07-15	0	0	0	0	0	0	0	0	0	0
Brasil	META	Pos	2023-07-15	1	0	0	0	0	0	0	0	0	0
Brasil	SC2	Neg	2023-07-15	304	46	79	86	90	61	84	76	100	53
Brasil	FLUA	Pos	2023-07-15	7	2	3	4	7	2	6	5	2	4
Brasil	BOCA	Neg	2023-07-15	2	2	6	1	0	1	4	4	6	1
Brasil	BAC	Pos	2023-07-15	0	0	3	1	0	0	0	0	0	0
Brasil	VSR	Pos	2023-07-15	42	3	0	3	2	0	0	1	1	1
Brasil	BAC	Neg	2023-07-15	11	2	4	1	7	2	4	5	7	7
Brasil	ADENO	Pos	2023-07-15	2	0	1	0	0	0	0	0	0	0
Brasil	PARA	Pos	2023-07-15	0	0	0	0	1	0	0	0	0	0
Brasil	FLUB	Neg	2023-07-15	186	25	46	45	36	37	52	47	49	29
Brasil	PARA	Neg	2023-07-15	11	2	7	2	6	2	4	5	7	7
Brasil	META	Neg	2023-07-22	12	6	1	0	9	1	1	7	6	3
Brasil	BOCA	Pos	2023-07-22	0	2	0	0	0	0	0	0	0	0
Brasil	COVS	Neg	2023-07-22	11	7	1	0	9	1	1	4	5	2
Brasil	SC2	Neg	2023-07-22	253	62	88	73	79	74	74	72	104	37
Brasil	ENTERO	Pos	2023-07-22	0	1	0	0	0	0	0	0	0	0
Brasil	META	Pos	2023-07-22	1	2	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2023-07-22	35	5	0	2	4	0	2	0	2	0
Brasil	FLUA	Pos	2023-07-22	4	3	3	4	1	2	2	1	6	2
Brasil	RINO	Pos	2023-07-22	5	5	0	0	2	0	0	0	2	1
Brasil	ENTERO	Neg	2023-07-22	3	7	1	0	1	1	1	6	6	3
Brasil	PARA	Pos	2023-07-22	0	2	0	0	1	0	0	0	0	0
Brasil	FLUB	Neg	2023-07-22	153	41	68	46	52	43	43	42	56	26
Brasil	BAC	Pos	2023-07-22	2	4	0	0	2	0	1	0	0	1
Brasil	FLUB	Pos	2023-07-22	0	5	1	1	0	0	0	0	0	0
Brasil	BAC	Neg	2023-07-22	11	4	1	0	7	1	0	7	6	2
Brasil	COVS	Pos	2023-07-22	2	1	0	0	0	0	0	3	1	1
Brasil	ADENO	Pos	2023-07-22	2	1	0	0	0	0	0	0	0	0
Brasil	RINO	Neg	2023-07-22	8	3	1	0	7	1	1	7	4	2
Brasil	ADENO	Neg	2023-07-22	11	7	1	0	9	1	1	7	6	3
Brasil	VSR	Neg	2023-07-22	223	64	95	73	77	79	75	78	109	41
Brasil	SC2	Pos	2023-07-22	3	0	6	1	1	5	2	6	4	1
Brasil	FLUA	Neg	2023-07-22	254	66	92	71	80	77	75	77	105	39
Brasil	BOCA	Neg	2023-07-22	3	6	1	0	1	1	1	6	6	3
Brasil	PARA	Neg	2023-07-22	13	6	1	0	8	1	1	7	6	3
Brasil	BAC	Pos	2023-07-29	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Neg	2023-07-29	7	1	1	2	2	0	4	1	4	1
Brasil	FLUB	Neg	2023-07-29	110	15	23	15	33	28	35	29	48	17
Brasil	RINO	Pos	2023-07-29	0	0	0	0	1	0	0	1	1	0
Brasil	FLUB	Pos	2023-07-29	0	1	0	0	0	0	1	0	0	0
Brasil	META	Pos	2023-07-29	0	0	0	0	0	0	0	0	0	0
Brasil	ADENO	Neg	2023-07-29	6	2	1	2	2	0	4	1	5	1
Brasil	BAC	Neg	2023-07-29	8	2	1	2	2	0	4	1	5	1
Brasil	BOCA	Pos	2023-07-29	0	0	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2023-07-29	23	1	0	2	1	0	2	0	4	0
Brasil	PARA	Neg	2023-07-29	5	2	1	2	2	0	4	1	5	1
Brasil	COVS	Pos	2023-07-29	1	1	0	0	0	0	0	0	1	0
Brasil	BOCA	Neg	2023-07-29	3	2	1	2	0	0	4	1	5	0
Brasil	ADENO	Pos	2023-07-29	2	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Pos	2023-07-29	0	0	0	0	0	0	0	0	0	0
Brasil	RINO	Neg	2023-07-29	8	2	1	2	1	0	4	0	4	1
Brasil	PARA	Pos	2023-07-29	3	0	0	0	0	0	0	0	0	0
Brasil	SC2	Pos	2023-07-29	3	2	6	3	0	5	7	3	5	0
Brasil	SC2	Neg	2023-07-29	177	26	48	54	63	42	52	59	75	37
Brasil	VSR	Neg	2023-07-29	158	27	54	56	62	47	58	61	78	37
Brasil	FLUA	Neg	2023-07-29	177	26	53	53	58	43	58	58	82	35
Brasil	FLUA	Pos	2023-07-29	4	2	1	5	5	4	2	5	0	2
Brasil	META	Neg	2023-07-29	8	2	1	2	2	0	4	1	5	1
Brasil	ENTERO	Neg	2023-07-29	3	2	1	2	0	0	4	1	5	0
Brasil	SC2	Pos	2023-08-05	2	1	2	4	1	7	5	9	1	3
Brasil	FLUA	Pos	2023-08-05	4	0	2	4	3	2	3	1	0	3
Brasil	BOCA	Neg	2023-08-05	4	0	2	1	2	2	4	3	1	0
Brasil	BAC	Neg	2023-08-05	11	0	2	1	4	2	4	3	3	5
Brasil	FLUB	Pos	2023-08-05	0	0	1	0	0	0	0	0	0	1
Brasil	FLUA	Neg	2023-08-05	210	22	43	60	68	48	61	58	77	65
Brasil	BOCA	Pos	2023-08-05	1	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2023-08-05	2	0	0	0	1	0	1	0	0	0
Brasil	RINO	Pos	2023-08-05	3	0	1	0	0	0	2	0	0	0
Brasil	META	Pos	2023-08-05	1	0	0	0	0	0	0	0	0	1
Brasil	ADENO	Neg	2023-08-05	12	0	2	1	4	2	4	4	3	5
Brasil	PARA	Neg	2023-08-05	12	0	2	1	4	2	4	3	3	4
Brasil	ENTERO	Pos	2023-08-05	0	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2023-08-05	5	0	2	1	2	2	4	3	1	0
Brasil	ADENO	Pos	2023-08-05	1	0	0	0	0	0	0	0	0	0
Brasil	PARA	Pos	2023-08-05	1	0	0	0	0	0	0	1	0	1
Brasil	RINO	Neg	2023-08-05	10	0	1	1	4	2	2	4	3	5
Brasil	META	Neg	2023-08-05	12	0	2	1	4	2	4	4	3	4
Brasil	VSR	Pos	2023-08-05	26	0	3	1	3	0	0	1	4	2
Brasil	COVS	Neg	2023-08-05	11	0	2	1	3	2	3	4	3	5
Brasil	SC2	Neg	2023-08-05	208	21	43	60	70	43	59	49	76	65
Brasil	FLUB	Neg	2023-08-05	120	15	20	27	34	18	37	33	32	21
Brasil	BAC	Pos	2023-08-05	2	0	0	0	0	0	0	1	0	0
Brasil	VSR	Neg	2023-08-05	188	22	42	63	68	50	64	58	73	66
Brasil	COVS	Neg	2023-08-12	16	0	0	2	3	1	3	1	4	1
Brasil	FLUA	Neg	2023-08-12	140	17	33	44	60	38	39	44	44	29
Brasil	FLUA	Pos	2023-08-12	0	0	1	4	0	2	0	0	0	7
Brasil	VSR	Neg	2023-08-12	134	17	34	48	59	40	37	43	44	34
Brasil	BOCA	Neg	2023-08-12	5	0	0	2	1	1	4	2	4	0
Brasil	ENTERO	Neg	2023-08-12	5	0	0	1	1	1	4	2	4	0
Brasil	SC2	Pos	2023-08-12	1	1	3	3	1	3	5	2	3	3
Brasil	BAC	Neg	2023-08-12	16	0	0	2	4	1	2	2	4	2
Brasil	FLUB	Pos	2023-08-12	0	0	0	0	0	0	0	0	0	1
Brasil	ADENO	Neg	2023-08-12	15	0	0	2	4	1	4	2	4	2
Brasil	FLUB	Neg	2023-08-12	35	3	6	14	8	6	13	8	12	3
Brasil	ADENO	Pos	2023-08-12	3	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2023-08-12	2	0	0	0	1	0	1	1	0	1
Brasil	PARA	Pos	2023-08-12	2	0	0	0	0	1	0	0	0	0
Brasil	RINO	Pos	2023-08-12	10	0	0	1	4	0	0	1	1	1
Brasil	META	Neg	2023-08-12	16	0	0	2	4	1	4	2	4	2
Brasil	META	Pos	2023-08-12	2	0	0	0	0	0	0	0	0	0
Brasil	SC2	Neg	2023-08-12	136	16	30	44	59	36	32	41	40	33
Brasil	RINO	Neg	2023-08-12	8	0	0	1	0	1	4	1	3	1
Brasil	BOCA	Pos	2023-08-12	0	0	0	0	0	0	0	0	0	0
Brasil	BAC	Pos	2023-08-12	2	0	0	0	0	0	2	0	0	0
Brasil	ENTERO	Pos	2023-08-12	0	0	0	1	0	0	0	0	0	0
Brasil	VSR	Pos	2023-08-12	6	0	0	0	1	0	2	1	0	2
Brasil	PARA	Neg	2023-08-12	16	0	0	2	4	0	4	2	4	2
Brasil	RINO	Neg	2023-08-19	5	1	1	3	4	3	2	4	1	2
Brasil	VSR	Neg	2023-08-19	133	19	41	52	70	42	39	56	52	47
Brasil	BAC	Neg	2023-08-19	16	1	1	3	6	4	2	4	1	3
Brasil	FLUB	Pos	2023-08-19	0	0	1	0	1	0	0	0	0	0
Brasil	COVS	Pos	2023-08-19	0	0	0	0	0	0	1	0	0	0
Brasil	PARA	Neg	2023-08-19	15	1	1	3	5	4	2	4	1	3
Brasil	FLUB	Neg	2023-08-19	41	3	8	11	7	10	8	6	7	9
Brasil	META	Pos	2023-08-19	0	0	0	0	0	0	1	0	0	0
Brasil	BOCA	Pos	2023-08-19	0	0	0	0	0	0	0	0	0	0
Brasil	SC2	Pos	2023-08-19	4	0	6	5	1	5	4	3	10	7
Brasil	BAC	Pos	2023-08-19	0	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Pos	2023-08-19	1	0	1	3	1	2	0	0	0	0
Brasil	COVS	Neg	2023-08-19	16	1	1	3	6	4	1	4	1	3
Brasil	FLUA	Neg	2023-08-19	141	19	40	49	73	41	39	58	52	47
Brasil	META	Neg	2023-08-19	16	1	1	3	6	4	1	4	1	3
Brasil	SC2	Neg	2023-08-19	138	19	35	46	72	38	34	55	42	40
